Nummer;Name mit Ort;Name ohne Ort;Ort;Tarifzone 1 ;Tarifzone 2;Tarifzone 3;WGS84_X;WGS84_Y
de:14628:4701;Wilsdruff Freiberger Straße;Freiberger Straße;Wilsdruff (Kr PIR);0511;0519;0619;13,543703;51,03987
de:14628:4702;Wilsdruff Abzweig Kaufbach;Abzweig Kaufbach;Wilsdruff (Kr PIR);0511;0519;0619;13,558433;51,046263
de:14628:4703;Wilsdruff Gezinge (Schule);Gezinge (Schule);Wilsdruff (Kr PIR);0511;0519;0619;13,537087;51,050223
de:14628:4704;Kaufbach Agrargenossensch.;Agrargenossenschaft;Kaufbach (Kr PIR);0619;;;13,560420;51,051936
de:14628:4705;Kaufbach Gasthof;Gasthof;Kaufbach (Kr PIR);0619;;;13,569852;51,052062
de:14628:4706;Kaufbach Zur Windmühle (Wpl);Zur Windmühle (Wendeplatz);Kaufbach (Kr PIR);0619;;;13,574984;51,05157
de:14628:4707;Wilsdruff Nossener Str./Schule;Nossener Straße Schule;Wilsdruff (Kr PIR);0511;0519;0619;13,531345;51,050811
de:14628:4708;Wilsdruff Wielandstraße;Wielandstraße;Wilsdruff (Kr PIR);0511;0519;0619;13,535031;51,054889
de:14628:4709;Wilsdruff Abzw Sachsdorf;Abzw Sachsdorf;Wilsdruff (Kr PIR);0511;0519;0619;13,532416;51,057332
de:14628:4710;Kreisgrenze DW/MEI;Kreisgrenze DW/MEI;Wilsdruff (Kr PIR);0610;;;13,523317;51,061299
de:14628:4711;Wilsdruff Abzweig Birkenhain;Abzweig Birkenhain;Wilsdruff (Kr PIR);0511;0519;0619;13,498009;51,05065
de:14628:4712;Limbach;Limbach;Limbach (Kr PIR);0511;0619;;13,472180;51,050169
de:14628:4713;Birkenhain;Birkenhain;Birkenhain (Kr PIR);0511;0619;;13,486344;51,056022
de:14628:4714;Wilsdruff Siedlung;Siedlung;Wilsdruff (Kr PIR);0511;0519;0619;13,524141;51,050779
de:14628:4715;Limbach Am Rittergut;Am Rittergut;Limbach (Kr PIR);0511;0619;;13,479348;51,050888
de:14628:4716;Wilsdruff Hühndorfer Höhe West;Hühndorfer Höhe West;Wilsdruff (Kr PIR);0511;0519;0619;13,541619;51,059548
de:14628:4717;Wilsdruff Hühndorfer Höhe Ost;Hühndorfer Höhe Ost;Wilsdruff (Kr PIR);0511;0519;0619;13,553556;51,060325
de:14628:4719;Wilsdruff Bahnhof;Bahnhof;Wilsdruff (Kr PIR);0511;0519;0619;13,538340;51,046278
de:14628:4720;Blankenstein Wendeplatz;Wendeplatz;Blankenstein/Kr PIR;0511;0617;;13,434783;51,03902
de:14628:4721;Blankenstein Oberdorf;Oberdorf;Blankenstein/Kr PIR;0511;0617;;13,447698;51,042582
de:14628:4723;Helbigsdorf Alter Bahnhof;Alter Bahnhof;Helbigsdorf (Kr PIR);0617;;;13,464172;51,026007
de:14628:4724;Helbigsdorf Wendeplatz;Wendeplatz;Helbigsdorf (Kr PIR);0617;;;13,479572;51,030649
de:14628:4725;Helbigsdorf Abzweig Limbach;Abzweig Limbach;Helbigsdorf (Kr PIR);0617;;;13,470614;51,02821
de:14628:4726;Wilsdruff Hühnd Str (Autobahn);Hühndorfer Straße (Autobahn);Wilsdruff (Kr PIR);0511;0519;0619;13,550752;51,057962
de:14628:4727;Wilsdruff Dresdner Straße;Dresdner Straße;Wilsdruff (Kr PIR);0511;0519;0619;13,544627;51,052659
de:14627:4732;Klipphausen Am Flachsgrund;Am Flachsgrund;Klipphausen;0519;;;13,519844;51,071547
de:14627:4734;Klipphausen Gewerbepark;Gewerbepark;Klipphausen;0510;;;13,517444;51,066652
de:14627:4738;Sachsdorf Hühndorfer Straße;Hühndorfer Straße;Sachsdorf;0519;;;13,534997;51,06894
de:14627:4739;Sachsdorf Schule;Schule;Sachsdorf;0519;;;13,544210;51,06756
de:14627:4740;Sachsdorf Wilsdruffer Straße;Wilsdruffer Straße;Sachsdorf;0519;;;13,536238;51,068932
de:14627:4741;Klipphausen Bergstraße;Bergstraße;Klipphausen;0519;;;13,525596;51,073333
de:14627:4742;Sora Modellbahn;Modellbahn;Sora b Meißen;0510;;;13,508186;51,077649
de:14627:4743;Sora Schmiede;Schmiede;Sora b Meißen;0510;;;13,502196;51,078661
de:14627:4744;Lampersdorf;Lampersdorf;Lampersdorf b Meißen;0510;;;13,486060;51,077879
de:14627:4745;Röhrsdorf Wendeplatz;Wendeplatz;Röhrsdorf (b Meißen);0517;;;13,521860;51,095136
de:14627:4746;Röhrsdorf Trafo;Trafo;Röhrsdorf (b Meißen);0517;;;13,511049;51,092822
de:14627:4747;Röhrsdorf BHG;BHG;Röhrsdorf (b Meißen);0517;;;13,496468;51,096597
de:14627:4750;Ullendorf Vst;Vst;Ullendorf;0517;0502;;13,488430;51,103253
de:14627:4751;Ullendorf Abzweig Taubenheim;Abzweig Taubenheim;Ullendorf;0517;0502;;13,485929;51,108094
de:14627:4752;Ullendorf Gewerbegebiet;Gewerbegebiet;Ullendorf;0517;0502;;13,479994;51,103782
de:14627:4753;Taubenheim Gemeindeverwaltung;Gemeindeverwaltung;Taubenheim b Meißen;0517;;;13,472722;51,097366
de:14627:4754;Taubenheim Gasthaus;Gasthaus;Taubenheim b Meißen;0517;;;13,467978;51,095412
de:14627:4755;Taubenheim Abzweig Sönitz;Abzweig Sönitz;Taubenheim b Meißen;0510;;;13,453941;51,094832
de:14627:4756;Piskowitz b Taubenheim;Piskowitz b Taubenheim;Piskowitz b Taubenhm;0510;;;13,436615;51,10373
de:14627:4757;Sönitz;Sönitz;Sönitz;0510;;;13,432903;51,107893
de:14627:4758;Kettewitz;Kettewitz;Kettewitz;0510;;;13,441314;51,109291
de:14627:4759;Taubenheim Brücke;Brücke;Taubenheim b Meißen;0517;;;13,460194;51,094853
de:14627:4760;Seeligstadt Unterdorf;Unterdorf;Seeligstadt b Meißen;0510;;;13,451837;51,087388
de:14627:4761;Seeligstadt Dorfmitte;Dorfmitte;Seeligstadt b Meißen;0510;;;13,449332;51,084857
de:14627:4762;Seeligstadt Oberdorf;Oberdorf;Seeligstadt b Meißen;0510;;;13,444237;51,081199
de:14627:4765;Taubenheim Ortseingang;Ortseingang;Taubenheim b Meißen;0517;0502;;13,478786;51,098593
de:14627:4769;Weitzschen;Weitzschen;Weitzschen;0510;;;13,427590;51,097216
de:14627:4780;Hühndorf Wendeplatz;Wendeplatz;Hühndorf;0519;;;13,569349;51,067953
de:14627:4781;Weistropp Dorfplatz;Dorfplatz;Weistropp;0519;;;13,585021;51,086089
de:14627:4782;Weistropp Siedlung;Siedlung;Weistropp;0519;;;13,592104;51,090343
de:14627:4792;Zella Waldheimer Straße;Zella Waldheimer Straße;Nossen;0510;;;13,276649;51,05736
de:14627:4793;Nossen August-Bebel-Straße;August-Bebel-Straße;Nossen;0510;;;13,296770;51,059709
de:14627:4794;Nossen Dresdner Straße;Dresdner Straße;Nossen;0510;;;13,303784;51,058544
de:14627:4796;Nossen Abzweig Rhäsa;Abzweig Rhäsa;Nossen;0510;;;13,289087;51,062482
de:14627:4797;Nossen Grundschule;Grundschule;Nossen;0510;;;13,295677;51,057348
de:14627:4798;Nossen Döbelner Straße;Döbelner Straße;Nossen;0510;;;13,287952;51,058602
de:14627:4799;Nossen Augustusberg Motorrast;Augustusberg Motorrast;Nossen;0510;;;13,295589;51,041924
de:14627:4800;Nossen Bahnhof;Bahnhof;Nossen;0510;;;13,293187;51,060639
de:14627:4801;Nossen Markt;Markt;Nossen;0510;;;13,298307;51,057031
de:14627:4802;Nossen Fabrikstraße;Fabrikstraße;Nossen;0510;;;13,297419;51,063019
de:14627:4803;Nossen Talstraße;Talstraße;Nossen;0510;;;13,303155;51,060537
de:14627:4804;Nossen Bahnübergang;Bahnübergang;Nossen;0510;;;13,306511;51,058118
de:14627:4805;Nossen Siedlung Eula;Siedlung Eula;Nossen;0510;;;13,315698;51,057673
de:14627:4806;Nossen Eula Neuer Weg;Eula Neuer Weg;Nossen;0510;;;13,327416;51,056911
de:14627:4807;Nossen Gewerbepark;Gewerbepark;Nossen;0510;;;13,291512;51,049682
de:14627:4808;Nossen Krankenhaus;Krankenhaus;Nossen;0510;;;13,291971;51,053857
de:14627:4809;Nossen Brücke;Brücke;Nossen;0510;;;13,286153;51,064204
de:14627:4810;Deutschenbora Hirschfelder Str;Hirschfelder Straße;Deutschenbora;0510;;;13,344943;51,054355
de:14627:4811;Deutschenbora Abzweig Meißen;Abzweig Meißen;Deutschenbora;0510;;;13,357977;51,053782
de:14627:4812;Deutschenbora Az Neukirchen;Abzw Neukirchen;Deutschenbora;0510;;;13,372944;51,052501
de:14627:4813;Deutschenbora Elgersdorfer Str.;Elgersdorfer Straße;Deutschenbora;0510;;;13,363187;51,0612
de:14627:4814;Deutschenbora Klotz-Mühle;Klotz-Mühle;Deutschenbora;0510;;;13,369958;51,062497
de:14627:4815;Deutschenbora Bahnhof;Bahnhof;Deutschenbora;0510;;;13,349253;51,051986
de:14627:4816;Deutschenbora Bahnhofstraße;Bahnhofstraße;Deutschenbora;0510;;;13,350477;51,053842
de:14627:4817;Deutschenbora Am Fußweg;Am Fußweg;Deutschenbora;0510;;;13,358930;51,058059
de:14627:4819;Rothschönberg Appenhof;Appenhof;Rothschönberg;0510;;;13,401765;51,074588
de:14627:4820;Tanneberg Az Rothschönberg;Abzw Rothschönberg;Tanneberg (b Meißen);0511;;;13,396575;51,052913
de:14627:4821;Tanneberg Wendeplatz;Wendeplatz;Tanneberg (b Meißen);0510;;;13,412555;51,054043
de:14627:4822;Tanneberg Gasthof;Gasthof;Tanneberg (b Meißen);0511;;;13,412067;51,050678
de:14627:4823;Tanneberg Triebischtal;Triebischtal;Tanneberg (b Meißen);0511;;;13,427156;51,045092
de:14627:4824;Rothschönberg Rote Mühle;Rote Mühle;Rothschönberg;0510;;;13,381128;51,067273
de:14627:4825;Rothschönberg Weg zum Gasthof;Weg zum Gasthof;Rothschönberg;0510;;;13,392778;51,069445
de:14627:4826;Rothschönberg Abzw Kottewitz;Abzw Kottewitz;Rothschönberg;0510;;;13,397968;51,071694
de:14627:4827;Tanneberg Triebischtalbaude;Triebischtalbaude;Tanneberg (b Meißen);0511;;;13,425463;51,046173
de:14627:4830;Groitzsch Damm-Mühle;Damm-Mühle;Groitzsch (b Meißen);0510;;;13,411482;51,060977
de:14627:4831;Groitzsch Dorfmitte;Dorfmitte;Groitzsch (b Meißen);0510;;;13,418156;51,065104
de:14627:4832;Groitzsch Kreuzung;Kreuzung;Groitzsch (b Meißen);0510;;;13,422791;51,066917
de:14627:4833;Schmiedewalde Wendeplatz;Wendeplatz;Schmiedewalde;0510;;;13,442025;51,066061
de:14627:4834;Burkhardswalde Gasthof;Gasthof;Burkhardswalde (MEI);0510;;;13,432094;51,072961
de:14627:4835;Munzig Dorfmitte;Dorfmitte;Munzig;0515;;;13,414337;51,082104
de:14627:4836;Munzig Abzw Burkhardswalde;Abzw Burkhardswalde;Munzig;0515;;;13,411168;51,084884
de:14627:4837;Munzig Abzw Heynitz;Abzw Heynitz;Munzig;0515;;;13,404413;51,079563
de:14627:4838;Munzig Kulturhaus;Kulturhaus;Munzig;0515;;;13,413014;51,090192
de:14627:4840;Eulitz;Eulitz;Eulitz;0510;;;13,314578;51,154491
de:14627:4841;Abzw Eulitz;Abzw Eulitz;Eulitz;0510;;;13,323435;51,155299
de:14627:4846;Raußlitz Gasthof;Gasthof;Raußlitz;0510;;;13,314671;51,108483
de:14627:4848;Starbach Dorfplatz;Dorfplatz;Starbach;0510;;;13,270679;51,093005
de:14627:4849;Starbach Landgasthof;Landgasthof;Starbach;0510;;;13,272318;51,096034
de:14627:4850;Rüsseina Wendeplatz;Wendeplatz;Rüsseina;0510;;;13,261355;51,111237
de:14627:4853;Klessig;Klessig;Klessig;0510;;;13,273628;51,108874
de:14627:4854;Noßlitz;Noßlitz;Noßlitz;0510;;;13,280643;51,110551
de:14627:4856;Abzw Starbach;Abzw Starbach;Starbach;0510;;;13,266047;51,089073
de:14627:4857;Starbach Logistikzentrum;Logistikzentrum;Starbach;0510;;;13,269132;51,087601
de:14627:4858;Starbach Am Bahnhof;Am Bahnhof;Starbach;0510;;;13,279744;51,099198
de:14627:4860;Raußlitz Dorfplatz;Dorfplatz;Raußlitz;0510;;;13,313695;51,109824
de:14627:4861;Raußlitz Grundschule;Grundschule;Raußlitz;0510;;;13,317540;51,108945
de:14627:4862;Zetta;Zetta;Zetta;0510;;;13,337112;51,114691
de:14627:4863;Kreißa;Kreißa;Kreißa;0510;;;13,295095;51,108036
de:14627:4864;Abzw Gallschütz;Abzw Gallschütz;Gallschütz (b Meißen);0510;;;13,344769;51,117219
de:14627:4865;Abzw Kreißa;Abzw Kreißa;Kreißa;0510;;;13,297010;51,110613
de:14627:4866;Oberstößwitz Am Bach;Am Bach;Oberstößwitz;0510;;;13,301656;51,112323
de:14627:4867;Pinnewitz;Pinnewitz;Pinnewitz;0510;;;13,308888;51,121645
de:14627:4868;Oberstößwitz Wartehalle;Wartehalle;Oberstößwitz;0510;;;13,303569;51,112302
de:14627:4870;Rhäsa;Rhäsa;Rhäsa;0510;;;13,285028;51,069934
de:14627:4872;Neubodenbach;Neubodenbach;Neubodenbach;0510;;;13,278836;51,080268
de:14627:4873;Abzw Grabischau;Abzw Grabischau;Wolkau;0510;;;13,283792;51,100538
de:14627:4874;Bodenbach;Bodenbach;Bodenbach (b Meißen);0510;;;13,265872;51,075375
de:14627:4875;Gruna bei Nossen;Gruna bei Nossen;Gruna (b Meißen);0510;;;13,298277;51,073797
de:14627:4876;Wolkau;Wolkau;Wolkau;0510;;;13,292886;51,087188
de:14627:4877;Wolkau Ziegelei;Ziegelei;Wolkau;0510;;;13,287468;51,078159
de:14627:4878;Abzw Ilkendorfer Lehden;Abzw Ilkendorfer Lehden;Ilkendorf;0510;;;13,300496;51,080172
de:14627:4879;Saultitz;Saultitz;Saultitz;0510;;;13,304758;51,09369
de:14627:4880;Ziegenhain Sportplatz;Sportplatz;Ziegenhain (Kr MEI);0510;;;13,309931;51,134272
de:14627:4882;Ziegenhain Schule;Schule;Ziegenhain (Kr MEI);0510;;;13,308049;51,136918
de:14627:4883;Ziegenhain BHG;Ziegenhain BHG;Ziegenhain (Kr MEI);0510;;;13,299988;51,129223
de:14627:4884;Abzw Höfgen;Abzw Höfgen;Höfgen (b Lommatzsch);0510;;;13,289391;51,125754
de:14627:4885;Mutzschwitz;Mutzschwitz;Mutzschwitz;0510;;;13,284844;51,130739
de:14627:4886;Leippen Gh;Leippen Gh;Leippen;0510;;;13,333256;51,130566
de:14627:4887;Höfgen;Höfgen;Höfgen (b Lommatzsch);0510;;;13,291012;51,12241
de:14627:4888;Schänitz (b Meißen);Schänitz (b Meißen);Schänitz (b Meißen);0510;;;13,341034;51,128319
de:14627:4891;Ziegenhain Höfgener Straße;Höfgener Straße;Ziegenhain (Kr MEI);0510;;;13,308675;51,135302
de:14627:4892;Abzw Pitschütz;Abzw Pitschütz;Pitschütz;0510;;;13,271189;51,196338
de:14627:4893;Pitschütz;Pitschütz;Pitschütz;0510;;;13,272252;51,190781
de:14627:4894;Jessen b Lommatzsch;Jessen b Lommatzsch;Jessen (Lommatzsch);0510;;;13,285248;51,189479
de:14627:4895;Lommatzsch Oschatzer Straße;Oschatzer Straße;Lommatzsch;0510;;;13,303189;51,201748
de:14627:4896;Lommatzsch Königstraße;Königstraße;Lommatzsch;0510;;;13,306320;51,196607
de:14627:4897;Lommatzsch Jessener Straße;Jessener Straße;Lommatzsch;0510;;;13,297663;51,192488
de:14627:4898;Schwochau;Schwochau;Schwochau;0510;;;13,291000;51,184939
de:14627:4899;Zöthain;Zöthain;Lommatzsch;0510;;;13,332446;51,184285
de:14627:4900;Lommatzsch Busbahnhof;Busbahnhof;Lommatzsch;0510;;;13,310283;51,192581
de:14627:4901;Lommatzsch Markt;Markt;Lommatzsch;0510;;;13,308752;51,197111
de:14627:4902;Lommatzsch Siedlung;Siedlung;Lommatzsch;0510;;;13,320475;51,197284
de:14627:4903;Lommatzsch Sachsenplatz;Sachsenplatz;Lommatzsch;0510;;;13,306221;51,20069
de:14627:4904;Lommatzsch Kornstraße;Kornstraße;Lommatzsch;0510;;;13,310441;51,198143
de:14627:4905;Lommatzsch Riesaer Straße;Riesaer Straße;Lommatzsch;0510;;;13,308093;51,201127
de:14627:4906;Lommatzsch Mertitzer Straße;Mertitzer Straße;Lommatzsch;0510;;;13,316118;51,191518
de:14627:4907;Lommatzsch Parkstraße;Parkstraße;Lommatzsch;0510;;;13,313732;51,194637
de:14627:4908;Lommatzsch Meißner Straße;Meißner Straße;Lommatzsch;0510;;;13,314011;51,196908
de:14627:4909;Lommatzsch Döbelner Straße;Döbelner Straße;Lommatzsch;0510;;;13,303568;51,192881
de:14627:4910;Zehren Güldene Aue;Güldene Aue;Zehren;0500;;;13,442738;51,184756
de:14627:4911;Zehren Abzw Mischwitz;Abzw Mischwitz;Zehren;0505;;;13,423279;51,19011
de:14627:4912;Zehren Spitzhäuser;Spitzhäuser;Zehren;0505;;;13,417506;51,193101
de:14627:4913;Zehren Schule;Schule;Zehren;0505;;;13,405303;51,199217
de:14627:4914;Zehren Lommatzscher Straße;Lommatzscher Straße;Zehren;0505;;;13,404139;51,196678
de:14627:4915;Schieritz Gasthof;Gasthof;Schieritz;0505;;;13,395718;51,195934
de:14627:4916;Obermuschütz;Obermuschütz;Obermuschütz;0505;;;13,373964;51,213478
de:14627:4917;Wölkisch Gasthof;Gasthof;Wölkisch;0505;0413;;13,360848;51,222962
de:14627:4918;Schieritz Schloß;Schloß;Schieritz;0505;;;13,392351;51,197188
de:14627:4920;Niedermuschütz Fähre;Fähre;Niedermuschütz;0505;;;13,403762;51,208279
de:14627:4921;Niedermuschütz Gasthof;Gasthof;Niedermuschütz;0505;;;13,397723;51,218203
de:14627:4922;Niedermusch. Weg z Göhrischgut;Weg zum Göhrischgut;Niedermuschütz;0505;;;13,402948;51,226689
de:14627:4923;Niedermuschütz Aue;Aue;Niedermuschütz;0505;;;13,398513;51,223488
de:14627:4925;Weg zur Hebelei;Weg zur Hebelei;Naundorf (b Meißen);0505;;;13,400475;51,233425
de:14627:4926;Niederlommatzsch;Niederlommatzsch;Niederlommatzsch;0505;0412;;13,405647;51,238702
de:14627:4927;Niederlommatzsch Fährstelle;Fährstelle;Niederlommatzsch;0505;0412;;13,409091;51,240324
de:14627:4930;Abzw Daubnitz;Abzw Daubnitz;Daubnitz;0510;;;13,344398;51,197335
de:14627:4931;Abzw Prositz;Abzw Prositz;Prositz (b Meißen);0513;;;13,358542;51,196678
de:14627:4932;Prositz;Prositz;Prositz (b Meißen);0513;;;13,362708;51,194813
de:14627:4933;Daubnitz;Daubnitz;Daubnitz;0513;;;13,343147;51,191246
de:14627:4934;Ickowitz;Ickowitz;Ickowitz;0505;;;13,371958;51,204737
de:14627:4935;Piskowitz b Zehren Kreuzung;Kreuzung;Piskowitz b Zehren;0505;0513;;13,370810;51,197883
de:14627:4936;Piskowitz b Zehren Dorfeingang;Dorfeingang;Piskowitz b Zehren;0505;0513;;13,380699;51,197946
de:14627:4937;Wachtnitz;Wachtnitz;Wachtnitz;0513;;;13,350227;51,190697
de:14627:4939;Arntitz Vogelsberg;Vogelsberg;Arntitz;0510;;;13,238230;51,19751
de:14627:4940;Albertitz;Albertitz;Albertitz;0510;;;13,259371;51,196286
de:14627:4942;Wuhnitz;Wuhnitz;Wuhnitz;0510;;;13,241807;51,197544
de:14627:4943;Wuhnitz Abzw. Arntitz;Abzw. Arntitz;Wuhnitz;0510;;;13,232138;51,190662
de:14627:4944;Weitzschenhain;Weitzschenhain;Weitzschenhain;0510;;;13,222472;51,19515
de:14627:4946;Abzw Marschütz;Abzw Marschütz;Marschütz;0510;;;13,228157;51,19589
de:14627:4949;Graupzig Ziegelei;Ziegelei;Graupzig;0510;;;13,302035;51,140527
de:14627:4950;Neckanitz;Neckanitz;Neckanitz;0510;;;13,247710;51,181436
de:14627:4951;Abzw Krepta;Abzw Krepta;Krepta;0510;;;13,246112;51,178936
de:14627:4952;Churschütz;Churschütz;Churschütz;0516;;;13,244721;51,175616
de:14627:4953;Eulitz Brücke;Brücke;Eulitz;0510;;;13,308615;51,154405
de:14627:4954;Petzschwitz;Petzschwitz;Petzschwitz;0516;;;13,262850;51,180176
de:14627:4955;Krepta;Krepta;Krepta;0510;;;13,237202;51,178383
de:14627:4956;Lahme Henne;Lahme Henne;Petzschwitz;0510;;;13,231669;51,181642
de:14627:4957;Leuben Bauerngut;Bauerngut;Leuben (b Lommatzsch);0510;;;13,293546;51,153269
de:14627:4958;Graupzig Trafo;Trafo;Graupzig;0510;;;13,309967;51,144609
de:14627:4959;Abzw Wauden;Abzw Wauden;Wauden;0510;;;13,282910;51,181028
de:14627:4960;Schleinitz Dorfplatz;Dorfplatz;Schleinitz;0510;;;13,275210;51,16423
de:14627:4961;Schleinitz Post;Post;Schleinitz;0510;;;13,273714;51,162359
de:14627:4964;Perba Abzw Schleinitz;Abzw Schleinitz;Perba;0510;;;13,286423;51,159244
de:14627:4965;Pröda bei Perba;Pröda bei Perba;Pröda bei Perba;0510;;;13,277256;51,151345
de:14627:4966;Wauden;Wauden;Wauden;0510;;;13,275760;51,175865
de:14627:4967;Praterschütz;Praterschütz;Praterschütz;0510;;;13,269519;51,139716
de:14627:4968;Lossen Gasthof;Gasthof;Lossen (b Lommatzsch);0510;;;13,266904;51,157471
de:14627:4969;Abzw Badersen/Dobschütz;Abzw Badersen/Dobschütz;Badersen;0510;;;13,275834;51,146452
de:14627:4970;Leuben Gasthof;Gasthof;Leuben (b Lommatzsch);0510;;;13,294861;51,161956
de:14627:4971;Leuben Neumühle;Neumühle;Leuben (b Lommatzsch);0510;;;13,294955;51,166809
de:14627:4972;Leuben Bahnhofstraße;Bahnhofstraße;Leuben (b Lommatzsch);0510;;;13,299643;51,163215
de:14627:4974;Wahnitz;Wahnitz;Wahnitz;0510;;;13,312832;51,174547
de:14627:4975;Wahnitz Dorfeingang;Dorfeingang;Wahnitz;0510;;;13,305988;51,174228
de:14627:4976;Mertitz;Mertitz;Mertitz;0510;;;13,324875;51,176641
de:14627:4977;Mertitz Abzw Zöthain;Abzw Zöthain;Mertitz;0510;;;13,325135;51,179721
de:14627:4978;Graupzig Abzw Ziegenhain;Abzw Ziegenhain;Graupzig;0510;;;13,313227;51,144654
de:14627:4979;Abzw Raßlitz;Abzw Raßlitz;Raßlitz;0514;;;13,325708;51,147326
de:14627:4980;Striegnitz;Striegnitz;Striegnitz;0512;;;13,283415;51,223864
de:14627:4981;Trogen b Lommatzsch;Trogen b Lommatzsch;Trogen (Lommatzsch);0512;;;13,260908;51,224801
de:14627:4983;Barmenitz;Barmenitz;Barmenitz;0512;;;13,273576;51,218533
de:14627:4984;Roitzsch (b Lommatzsch);Roitzsch (b Lommatzsch);Roitzsch(Lommatzsch);0512;0414;;13,279048;51,231589
de:14627:4985;Mögen;Mögen;Mögen;0510;;;13,222226;51,184213
de:14627:4986;Altsattel Abzw Trogen;Abzw Trogen;Altsattel (Sachs);0512;;;13,262200;51,216041
de:14627:4987;Altlommatzsch;Altlommatzsch;Altlommatzsch;0512;;;13,296430;51,204098
de:14627:4988;Altsattel Dorf;Dorf;Altsattel (Sachs);0512;0415;;13,260699;51,215059
de:14627:4990;Abzw Sieglitz;Abzw Sieglitz;Sieglitz/Lommatzsch;0413;;;13,347336;51,236242
de:14627:4991;Poititz;Poititz;Poititz;0510;;;13,248133;51,187553
de:14627:4992;Dörschnitz;Dörschnitz;Dörschnitz;0512;;;13,312189;51,224884
de:14627:4993;Scheerau (Kr Meißen);Scheerau (Kr Meißen);Scheerau (Kr Meißen);0512;;;13,298705;51,213763
de:14627:4994;Klappendorf;Klappendorf;Klappendorf;0510;;;13,332871;51,230206
de:14627:4996;Lautzschen;Lautzschen;Lautzschen;0510;;;13,328692;51,221804
de:14627:4997;Löbschütz b Lommatzsch;Löbschütz b Lommatzsch;Löbschütz (Lommatzs);0510;;;13,334042;51,206353
de:14627:4998;Paltzschen;Paltzschen;Paltzschen;0510;;;13,317488;51,216447
de:14627:4999;Zscheilitz;Zscheilitz;Zscheilitz;0505;0513;;13,355749;51,206787
de:14627:5000;Großenhain Hohe Straße;Hohe Straße;Großenhain;0406;0408;;13,537079;51,294994
de:14627:5001;Großenhain Mozartallee;Mozartallee;Großenhain;0406;0408;;13,527701;51,291494
de:14627:5002;Großenhain Friedhof;Friedhof;Großenhain;0400;;;13,530887;51,285573
de:14627:5003;Großenh Mülbitzer Str/Schmiede;Mülbitzer Straße/Schmiede;Großenhain;0400;;;13,530788;51,281296
de:14627:5004;Großenhain Bergstraße;Bergstraße;Großenhain;0400;;;13,530456;51,283386
de:14627:5005;Großenhain Lessingplatz;Lessingplatz;Großenhain;0406;0408;;13,534918;51,291247
de:14627:5006;Großenhain Stadtpark;Stadtpark;Großenhain;0400;;;13,518406;51,290464
de:14627:5007;Großenhain Markusstraße;Markusstraße;Großenhain;0400;;;13,537107;51,285959
de:14627:5008;Großenhain Sparkasse;Sparkasse;Großenhain;0400;;;13,531598;51,287964
de:14627:5009;Großenhain Schützenhaus;Schützenhaus;Großenhain;0400;;;13,531814;51,286712
de:14627:5011;Großenhain Pollmerallee;Pollmerallee;Großenhain;0400;;;13,517614;51,294286
de:14627:5012;Großenhain Reha-Klinik;Reha-Klinik;Großenhain;0400;;;13,539178;51,285716
de:14627:5013;Großenhain Am Schacht;Am Schacht;Großenhain;0400;;;13,516132;51,295869
